Index,Strain ID,Strain Name,Strain,Species,Origin,Environment,Run Number,Library Plate,Configuration,Well position,Incubation Temp (°C),Time stamped,Media
699,202.0,3382,DBVPG_3382,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,30.0,30.0,,YPDN
700,203.0,3770,DBVPG_3770,Rhodotorula dairenensis,Italy,soil,354.0,3.0,1.0,32.0,30.0,,YPDN
701,204.0,3854,DBVPG_3854,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,33.0,30.0,,YPDN
702,205.0,4202,DBVPG_4202,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,35.0,30.0,,YPDN
703,206.0,4466,DBVPG_4466,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,36.0,30.0,,YPDN
704,207.0,4945,DBVPG_4945,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,37.0,30.0,,YPDN
705,208.0,25-332M-1 BY119-D2,TFCN_25-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,38.0,30.0,,YPDN
706,209.0,17-332C-1 BY115-G4,TFCN_17-332C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,39.0,30.0,,YPDN
707,210.0,3045,DBVPG_3045,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,40.0,30.0,,YPDN
708,211.0,3383,DBVPG_3383,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,41.0,30.0,,YPDN
709,212.0,3771,DBVPG_3771,Rhodotorula dairenensis,Italy,soil,354.0,3.0,1.0,42.0,30.0,,YPDN
710,213.0,3855,DBVPG_3855,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,43.0,30.0,,YPDN
711,214.0,4203,DBVPG_4203,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,45.0,30.0,,YPDN
712,215.0,4530,DBVPG_4530,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,1.0,46.0,30.0,,YPDN
713,216.0,4946,DBVPG_4946,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,47.0,30.0,,YPDN
714,217.0,25-0-2E333-1 BY120-A4,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,48.0,30.0,,YPDN
715,218.0,25-0-2E334-1 BY118-A8,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,49.0,30.0,,YPDN
716,219.0,3090,DBVPG_3090,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,50.0,30.0,,YPDN
717,220.0,3384,DBVPG_3384,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,51.0,30.0,,YPDN
718,221.0,3772,DBVPG_3772,Rhodotorula dairenensis,Italy,soil,354.0,3.0,1.0,52.0,30.0,,YPDN
719,222.0,3856,DBVPG_3856,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,53.0,30.0,,YPDN
720,223.0,4304,DBVPG_4304,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,1.0,55.0,30.0,,YPDN
721,224.0,4531,DBVPG_4531,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,1.0,56.0,30.0,,YPDN
722,225.0,4947,DBVPG_4947,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,57.0,30.0,,YPDN
723,227.0,25-334Y-6 BY118-F9,TFCN_25-334Y-6,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,59.0,30.0,,YPDN
724,228.0,3235,DBVPG_3235,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,60.0,30.0,,YPDN
725,229.0,3442,DBVPG_3442,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,61.0,30.0,,YPDN
726,230.0,3773,DBVPG_3773,Rhodotorula dairenensis,Italy,soil,354.0,3.0,1.0,62.0,30.0,,YPDN
727,231.0,3857,DBVPG_3857,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,1.0,63.0,30.0,,YPDN
728,232.0,4376,DBVPG_4376,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,66.0,30.0,,YPDN
729,233.0,4534,DBVPG_4534,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,1.0,67.0,30.0,,YPDN
730,234.0,4949,DBVPG_4949,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,68.0,30.0,,YPDN
731,235.0,209-6-1 BY42-F9,TFCN_209-6-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,1.0,69.0,30.0,,YPDN
732,236.0,209-6-12 BY43-H1,TFCN_209-6-12,Rhodotorula mucilaginosa,China,,354.0,3.0,1.0,70.0,30.0,,YPDN
733,237.0,3237,DBVPG_3237,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,71.0,30.0,,YPDN
734,238.0,3443,DBVPG_3443,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,72.0,30.0,,YPDN
735,239.0,3774,DBVPG_3774,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,73.0,30.0,,YPDN
736,240.0,3858,DBVPG_3858,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,1.0,74.0,30.0,,YPDN
737,241.0,4377,DBVPG_4377,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,1.0,76.0,30.0,,YPDN
738,242.0,4610,DBVPG_4610,Rhodotorula paludigena,Italy,plant,354.0,3.0,1.0,77.0,30.0,,YPDN
739,243.0,4950,DBVPG_4950,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,78.0,30.0,,YPDN
740,244.0,4952,DBVPG_4952,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,79.0,30.0,,YPDN
741,245.0,5227,DBVPG_5227,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,80.0,30.0,,YPDN
742,246.0,6091,DBVPG_6091,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,1.0,81.0,30.0,,YPDN
743,247.0,6739,DBVPG_6739,Rhodotorula toruloides,Italy,soil,354.0,3.0,1.0,82.0,30.0,,YPDN
744,248.0,7947,DBVPG_7947,Rhodotorula sp. clade XIII,Italy,soil,354.0,3.0,1.0,83.0,30.0,,YPDN
745,249.0,3236,DBVPG_3236,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,84.0,30.0,,YPDN
746,250.0,7316,DBVPG_7316,Rhodotorula paludigena,Italy,marsh_tidalflat,354.0,3.0,1.0,86.0,30.0,,YPDN
747,251.0,17-333P-8,,,,,354.0,3.0,1.0,87.0,30.0,,YPDN
748,252.0,48D-1,TFCN_48D-10,,,marsh_tidalflat,354.0,3.0,1.0,88.0,30.0,,YPDN
749,253.0,4956,DBVPG_4956,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,89.0,30.0,,YPDN
750,254.0,5228,DBVPG_5228,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,1.0,90.0,30.0,,YPDN
751,255.0,6093,DBVPG_6093,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,1.0,91.0,30.0,,YPDN
752,256.0,6742,DBVPG_6742,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,1.0,92.0,30.0,,YPDN
753,257.0,8043,DBVPG_8043,Rhodotorula mucilaginosa,Italy,water,354.0,3.0,1.0,93.0,30.0,,YPDN
754,258.0,3445,DBVPG_3445,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,1.0,94.0,30.0,,YPDN
755,259.0,10056,,,,,354.0,3.0,1.0,96.0,30.0,,YPDN
756,176.0,3538,DBVPG_3538,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,26.0,30.0,,YPDN
757,177.0,3776,DBVPG_3776,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,33.0,30.0,,YPDN
758,178.0,3984,DBVPG_3984,Rhodotorula mucilaginosa,Italy,cave,354.0,3.0,2.0,71.0,30.0,,YPDN
759,179.0,4379,DBVPG_4379,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,46.0,30.0,,YPDN
760,180.0,4629,DBVPG_4629,Rhodotorula sp. clade I,Italy,soil,354.0,3.0,2.0,6.0,30.0,,YPDN
761,181.0,25-332D-1 BY119-H1,TFCN_25-332D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,53.0,30.0,,YPDN
762,182.0,25-333P-2 BY120-E3,TFCN_25-333P-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,74.0,30.0,,YPDN
763,183.0,181A-1 BY39-F5,TFCN_181A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,59.0,30.0,,YPDN
764,184.0,3380,DBVPG_3380,Rhodotorula glutinis,Italy,plant,354.0,3.0,2.0,77.0,30.0,,YPDN
765,185.0,3768,DBVPG_3768,Rhodotorula dairenensis,Italy,soil,354.0,3.0,2.0,60.0,30.0,,YPDN
766,186.0,3777,DBVPG_3777,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,5.0,30.0,,YPDN
767,187.0,3985,DBVPG_3985,Rhodotorula glutinis,Italy,cave,354.0,3.0,2.0,9.0,30.0,,YPDN
768,188.0,4380,DBVPG_4380,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,2.0,83.0,30.0,,YPDN
769,189.0,4669,DBVPG_4669,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,8.0,30.0,,YPDN
770,190.0,17-332M-1 BY115-F4,TFCN_17-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,87.0,30.0,,YPDN
771,191.0,17-332D-2 BY115-B6,,,,,354.0,3.0,2.0,70.0,30.0,,YPDN
772,192.0,Y3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,2.0,66.0,30.0,,YPDN
773,193.0,3381,DBVPG_3381,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,20.0,30.0,,YPDN
774,194.0,3769,DBVPG_3769,Rhodotorula dairenensis,Italy,soil,354.0,3.0,2.0,67.0,30.0,,YPDN
775,195.0,3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,2.0,24.0,30.0,,YPDN
776,196.0,4201,DBVPG_4201,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,18.0,30.0,,YPDN
777,197.0,4408,DBVPG_4408,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,2.0,91.0,30.0,,YPDN
778,198.0,4920,DBVPG_4920,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,56.0,30.0,,YPDN
779,199.0,17-332M-2 BY115-F4,TFCN_17-332M-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,14.0,30.0,,YPDN
780,200.0,209-6-14 BY43-A2,TFCN_209-6-14,Rhodotorula mucilaginosa,China,,354.0,3.0,2.0,76.0,30.0,,YPDN
781,201.0,DBVPG 3044,DBVPG_3044,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,2.0,36.0,30.0,,YPDN
782,202.0,3382,DBVPG_3382,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,63.0,30.0,,YPDN
783,203.0,3770,DBVPG_3770,Rhodotorula dairenensis,Italy,soil,354.0,3.0,2.0,39.0,30.0,,YPDN
784,204.0,3854,DBVPG_3854,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,80.0,30.0,,YPDN
785,205.0,4202,DBVPG_4202,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,27.0,30.0,,YPDN
786,206.0,4466,DBVPG_4466,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,61.0,30.0,,YPDN
787,207.0,4945,DBVPG_4945,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,79.0,30.0,,YPDN
788,208.0,25-332M-1 BY119-D2,TFCN_25-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,48.0,30.0,,YPDN
789,209.0,17-332C-1 BY115-G4,TFCN_17-332C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,28.0,30.0,,YPDN
790,210.0,3045,DBVPG_3045,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,86.0,30.0,,YPDN
791,211.0,3383,DBVPG_3383,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,23.0,30.0,,YPDN
792,212.0,3771,DBVPG_3771,Rhodotorula dairenensis,Italy,soil,354.0,3.0,2.0,25.0,30.0,,YPDN
793,213.0,3855,DBVPG_3855,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,29.0,30.0,,YPDN
794,214.0,4203,DBVPG_4203,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,73.0,30.0,,YPDN
795,215.0,4530,DBVPG_4530,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,2.0,35.0,30.0,,YPDN
796,216.0,4946,DBVPG_4946,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,90.0,30.0,,YPDN
797,217.0,25-0-2E333-1 BY120-A4,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,78.0,30.0,,YPDN
798,218.0,25-0-2E334-1 BY118-A8,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,82.0,30.0,,YPDN
799,219.0,3090,DBVPG_3090,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,68.0,30.0,,YPDN
800,220.0,3384,DBVPG_3384,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,45.0,30.0,,YPDN
801,221.0,3772,DBVPG_3772,Rhodotorula dairenensis,Italy,soil,354.0,3.0,2.0,19.0,30.0,,YPDN
802,222.0,3856,DBVPG_3856,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,13.0,30.0,,YPDN
803,223.0,4304,DBVPG_4304,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,2.0,30.0,30.0,,YPDN
804,224.0,4531,DBVPG_4531,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,2.0,96.0,30.0,,YPDN
805,225.0,4947,DBVPG_4947,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,81.0,30.0,,YPDN
806,227.0,25-334Y-6 BY118-F9,TFCN_25-334Y-6,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,50.0,30.0,,YPDN
807,228.0,3235,DBVPG_3235,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,84.0,30.0,,YPDN
808,229.0,3442,DBVPG_3442,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,72.0,30.0,,YPDN
809,230.0,3773,DBVPG_3773,Rhodotorula dairenensis,Italy,soil,354.0,3.0,2.0,4.0,30.0,,YPDN
810,231.0,3857,DBVPG_3857,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,2.0,16.0,30.0,,YPDN
811,232.0,4376,DBVPG_4376,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,88.0,30.0,,YPDN
812,233.0,4534,DBVPG_4534,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,2.0,7.0,30.0,,YPDN
813,234.0,4949,DBVPG_4949,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,62.0,30.0,,YPDN
814,235.0,209-6-1 BY42-F9,TFCN_209-6-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,2.0,17.0,30.0,,YPDN
815,236.0,209-6-12 BY43-H1,TFCN_209-6-12,Rhodotorula mucilaginosa,China,,354.0,3.0,2.0,93.0,30.0,,YPDN
816,237.0,3237,DBVPG_3237,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,10.0,30.0,,YPDN
817,238.0,3443,DBVPG_3443,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,40.0,30.0,,YPDN
818,239.0,3774,DBVPG_3774,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,49.0,30.0,,YPDN
819,240.0,3858,DBVPG_3858,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,2.0,37.0,30.0,,YPDN
820,241.0,4377,DBVPG_4377,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,2.0,12.0,30.0,,YPDN
821,242.0,4610,DBVPG_4610,Rhodotorula paludigena,Italy,plant,354.0,3.0,2.0,32.0,30.0,,YPDN
822,243.0,4950,DBVPG_4950,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,92.0,30.0,,YPDN
823,244.0,4952,DBVPG_4952,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,52.0,30.0,,YPDN
824,245.0,5227,DBVPG_5227,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,69.0,30.0,,YPDN
825,246.0,6091,DBVPG_6091,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,2.0,94.0,30.0,,YPDN
826,247.0,6739,DBVPG_6739,Rhodotorula toruloides,Italy,soil,354.0,3.0,2.0,41.0,30.0,,YPDN
827,248.0,7947,DBVPG_7947,Rhodotorula sp. clade XIII,Italy,soil,354.0,3.0,2.0,57.0,30.0,,YPDN
828,249.0,3236,DBVPG_3236,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,89.0,30.0,,YPDN
829,250.0,7316,DBVPG_7316,Rhodotorula paludigena,Italy,marsh_tidalflat,354.0,3.0,2.0,55.0,30.0,,YPDN
830,251.0,17-333P-8,,,,,354.0,3.0,2.0,38.0,30.0,,YPDN
831,252.0,48D-1,TFCN_48D-10,,,marsh_tidalflat,354.0,3.0,2.0,47.0,30.0,,YPDN
832,253.0,4956,DBVPG_4956,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,51.0,30.0,,YPDN
833,254.0,5228,DBVPG_5228,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,2.0,42.0,30.0,,YPDN
834,255.0,6093,DBVPG_6093,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,2.0,2.0,30.0,,YPDN
835,256.0,6742,DBVPG_6742,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,2.0,3.0,30.0,,YPDN
836,257.0,8043,DBVPG_8043,Rhodotorula mucilaginosa,Italy,water,354.0,3.0,2.0,22.0,30.0,,YPDN
837,258.0,3445,DBVPG_3445,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,2.0,43.0,30.0,,YPDN
838,259.0,10056,,,,,354.0,3.0,2.0,15.0,30.0,,YPDN
839,176.0,3538,DBVPG_3538,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,55.0,30.0,,YPDN
840,177.0,3776,DBVPG_3776,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,41.0,30.0,,YPDN
841,178.0,3984,DBVPG_3984,Rhodotorula mucilaginosa,Italy,cave,354.0,3.0,3.0,4.0,30.0,,YPDN
842,179.0,4379,DBVPG_4379,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,96.0,30.0,,YPDN
843,180.0,4629,DBVPG_4629,Rhodotorula sp. clade I,Italy,soil,354.0,3.0,3.0,61.0,30.0,,YPDN
844,181.0,25-332D-1 BY119-H1,TFCN_25-332D-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,2.0,30.0,,YPDN
845,182.0,25-333P-2 BY120-E3,TFCN_25-333P-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,47.0,30.0,,YPDN
846,183.0,181A-1 BY39-F5,TFCN_181A-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,7.0,30.0,,YPDN
847,184.0,3380,DBVPG_3380,Rhodotorula glutinis,Italy,plant,354.0,3.0,3.0,5.0,30.0,,YPDN
848,185.0,3768,DBVPG_3768,Rhodotorula dairenensis,Italy,soil,354.0,3.0,3.0,3.0,30.0,,YPDN
849,186.0,3777,DBVPG_3777,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,66.0,30.0,,YPDN
850,187.0,3985,DBVPG_3985,Rhodotorula glutinis,Italy,cave,354.0,3.0,3.0,30.0,30.0,,YPDN
851,188.0,4380,DBVPG_4380,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,3.0,45.0,30.0,,YPDN
852,189.0,4669,DBVPG_4669,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,37.0,30.0,,YPDN
853,190.0,17-332M-1 BY115-F4,TFCN_17-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,91.0,30.0,,YPDN
854,191.0,17-332D-2 BY115-B6,,,,,354.0,3.0,3.0,67.0,30.0,,YPDN
855,192.0,Y3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,3.0,24.0,30.0,,YPDN
856,193.0,3381,DBVPG_3381,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,78.0,30.0,,YPDN
857,194.0,3769,DBVPG_3769,Rhodotorula dairenensis,Italy,soil,354.0,3.0,3.0,38.0,30.0,,YPDN
858,195.0,3853,DBVPG_3853,Rhodotorula dairenensis,Italy,plant,354.0,3.0,3.0,59.0,30.0,,YPDN
859,196.0,4201,DBVPG_4201,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,33.0,30.0,,YPDN
860,197.0,4408,DBVPG_4408,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,3.0,43.0,30.0,,YPDN
861,198.0,4920,DBVPG_4920,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,26.0,30.0,,YPDN
862,199.0,17-332M-2 BY115-F4,TFCN_17-332M-2,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,63.0,30.0,,YPDN
863,200.0,209-6-14 BY43-A2,TFCN_209-6-14,Rhodotorula mucilaginosa,China,,354.0,3.0,3.0,73.0,30.0,,YPDN
864,201.0,DBVPG 3044,DBVPG_3044,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,3.0,81.0,30.0,,YPDN
865,202.0,3382,DBVPG_3382,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,9.0,30.0,,YPDN
866,203.0,3770,DBVPG_3770,Rhodotorula dairenensis,Italy,soil,354.0,3.0,3.0,50.0,30.0,,YPDN
867,204.0,3854,DBVPG_3854,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,68.0,30.0,,YPDN
868,205.0,4202,DBVPG_4202,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,53.0,30.0,,YPDN
869,206.0,4466,DBVPG_4466,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,25.0,30.0,,YPDN
870,207.0,4945,DBVPG_4945,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,74.0,30.0,,YPDN
871,208.0,25-332M-1 BY119-D2,TFCN_25-332M-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,51.0,30.0,,YPDN
872,209.0,17-332C-1 BY115-G4,TFCN_17-332C-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,80.0,30.0,,YPDN
873,210.0,3045,DBVPG_3045,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,16.0,30.0,,YPDN
874,211.0,3383,DBVPG_3383,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,48.0,30.0,,YPDN
875,212.0,3771,DBVPG_3771,Rhodotorula dairenensis,Italy,soil,354.0,3.0,3.0,62.0,30.0,,YPDN
876,213.0,3855,DBVPG_3855,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,10.0,30.0,,YPDN
877,214.0,4203,DBVPG_4203,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,83.0,30.0,,YPDN
878,215.0,4530,DBVPG_4530,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,3.0,39.0,30.0,,YPDN
879,216.0,4946,DBVPG_4946,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,60.0,30.0,,YPDN
880,217.0,25-0-2E333-1 BY120-A4,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,94.0,30.0,,YPDN
881,218.0,25-0-2E334-1 BY118-A8,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,84.0,30.0,,YPDN
882,219.0,3090,DBVPG_3090,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,6.0,30.0,,YPDN
883,220.0,3384,DBVPG_3384,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,70.0,30.0,,YPDN
884,221.0,3772,DBVPG_3772,Rhodotorula dairenensis,Italy,soil,354.0,3.0,3.0,87.0,30.0,,YPDN
885,222.0,3856,DBVPG_3856,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,42.0,30.0,,YPDN
886,223.0,4304,DBVPG_4304,Rhodotorula mucilaginosa,Italy,unknown,354.0,3.0,3.0,88.0,30.0,,YPDN
887,224.0,4531,DBVPG_4531,Rhodotorula taiwanensis,Italy,plant,354.0,3.0,3.0,71.0,30.0,,YPDN
888,225.0,4947,DBVPG_4947,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,29.0,30.0,,YPDN
889,227.0,25-334Y-6 BY118-F9,TFCN_25-334Y-6,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,35.0,30.0,,YPDN
890,228.0,3235,DBVPG_3235,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,72.0,30.0,,YPDN
891,229.0,3442,DBVPG_3442,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,27.0,30.0,,YPDN
892,230.0,3773,DBVPG_3773,Rhodotorula dairenensis,Italy,soil,354.0,3.0,3.0,76.0,30.0,,YPDN
893,231.0,3857,DBVPG_3857,Rhodotorula mucilaginosa,Italy,plant,354.0,3.0,3.0,77.0,30.0,,YPDN
894,232.0,4376,DBVPG_4376,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,46.0,30.0,,YPDN
895,233.0,4534,DBVPG_4534,Rhodotorula mucilaginosa,Italy,sand,354.0,3.0,3.0,14.0,30.0,,YPDN
896,234.0,4949,DBVPG_4949,Rhodotorula mucilaginosa,Italy,soil,354.0,3.0,3.0,20.0,30.0,,YPDN
897,235.0,209-6-1 BY42-F9,TFCN_209-6-1,Rhodotorula mucilaginosa,China,marsh_tidalflat,354.0,3.0,3.0,8.0,30.0,,YPDN
898,236.0,209-6-12 BY43-H1,TFCN_209-6-12,Rhodotorula mucilaginosa,China,,354.0,3.0,3.0,22.0,30.0,,YPDN
899,237.0,3237,DBVPG_3237,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,57.0,30.0,,YPDN
900,238.0,3443,DBVPG_3443,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,86.0,30.0,,YPDN
901,239.0,3774,DBVPG_3774,Rhodotorula mucilaginosa,Italy,food,354.0,3.0,3.0,15.0,30.0,,YPDN
902,240.0,3858,DBVPG_3858,Rhodotorula mucilaginosa,Italy,insect,354.0,3.0,3.0,17.0,30.0,,YPDN
903,241.0,4377,DBVPG_4377,Rhodotorula mucilaginosa,Italy,marine,354.0,3.0,3.0,49.0,30.0,,YPDN
